hand_side,orientation,index_angle,middle_angle,ring_angle,thumb_index_distance,ball_thumb_distance,ball_index_distance,ball_middle_distance,ball_ring_distance,wrist_angle,label
RIGHT,BACK,25.61,5.84,1.22,0.4259,0.0363,0.4607,0.6597,0.6494,87.05,knuckle_ball
RIGHT,BACK,20.05,6.33,0.05,0.4032,0.0352,0.4161,0.6327,0.651,87.21,knuckle_ball
RIGHT,BACK,23.77,3.49,1.56,0.3465,0.111,0.4449,0.7165,0.6325,87.0,knuckle_ball
RIGHT,BACK,18.36,3.19,1.68,0.3715,0.0379,0.4089,0.6841,0.6392,87.09,knuckle_ball
RIGHT,BACK,93.97,124.25,32.3,0.3079,0.1005,0.2772,0.294,0.5927,80.27,knuckle_ball
RIGHT,BACK,91.39,120.88,31.17,0.3102,0.0863,0.2621,0.2669,0.5885,80.24,knuckle_ball
RIGHT,BACK,114.28,3.46,18.27,0.4643,0.2745,0.4527,0.4606,0.5513,88.49,knuckle_ball
RIGHT,BACK,112.43,3.4,20.56,0.4294,0.2613,0.4812,0.4628,0.5424,87.25,knuckle_ball
RIGHT,BACK,127.45,7.31,20.44,0.4565,0.2437,0.4709,0.4249,0.5541,87.64,knuckle_ball
RIGHT,BACK,38.13,8.13,2.82,0.3846,0.2226,0.2255,0.362,0.5278,89.53,knuckle_ball
RIGHT,BACK,43.13,11.18,3.06,0.4205,0.2826,0.23,0.3497,0.5054,89.85,knuckle_ball
RIGHT,BACK,29.9,8.12,3.94,0.3443,0.2821,0.147,0.3153,0.5042,89.64,knuckle_ball
RIGHT,BACK,32.83,7.84,3.15,0.3706,0.2896,0.1798,0.3197,0.5033,89.52,knuckle_ball
RIGHT,BACK,139.41,173.99,18.21,0.3103,0.2804,0.5386,0.8299,0.8579,80.91,knuckle_ball
RIGHT,BACK,135.7,169.16,14.79,0.2934,0.1979,0.4552,0.6926,0.879,80.37,knuckle_ball
RIGHT,BACK,136.79,177.57,19.2,0.2953,0.2285,0.4703,0.6727,0.8289,81.05,knuckle_ball
RIGHT,BACK,80.06,37.93,5.76,0.3363,0.1745,0.2297,0.3886,0.5773,82.56,knuckle_ball
RIGHT,BACK,84.44,85.53,53.46,0.377,0.1425,0.4163,0.2616,0.557,73.45,knuckle_ball
RIGHT,BACK,84.36,84.45,55.96,0.35,0.1705,0.3633,0.2098,0.5215,73.67,knuckle_ball
RIGHT,BACK,94.01,98.91,44.96,0.2909,0.1181,0.3998,0.2755,0.4878,78.49,knuckle_ball
RIGHT,BACK,87.95,95.59,46.6,0.2831,0.1083,0.3817,0.2759,0.4917,78.59,knuckle_ball
RIGHT,BACK,82.04,89.34,48.92,0.2882,0.0879,0.3504,0.2251,0.501,78.67,knuckle_ball
RIGHT,BACK,83.46,88.99,46.92,0.2994,0.2409,0.5112,0.3845,0.3334,78.39,knuckle_ball
RIGHT,BACK,86.07,89.34,50.59,0.3434,0.1544,0.4495,0.2915,0.425,78.19,knuckle_ball
RIGHT,BACK,91.35,87.96,51.43,0.4079,0.1492,0.5123,0.3117,0.4255,77.91,knuckle_ball
RIGHT,BACK,106.78,98.29,51.99,0.5112,0.0748,0.5386,0.256,0.5232,77.91,knuckle_ball
RIGHT,BACK,94.18,89.34,51.42,0.4236,0.0595,0.4359,0.2127,0.5214,78.26,knuckle_ball
RIGHT,BACK,95.11,99.62,51.28,0.3786,0.1622,0.4731,0.3084,0.436,77.68,knuckle_ball
RIGHT,BACK,101.86,98.49,51.84,0.4172,0.2188,0.5749,0.3758,0.3724,77.82,knuckle_ball
RIGHT,BACK,99.84,95.01,50.39,0.4092,0.1679,0.5406,0.3528,0.3819,78.18,knuckle_ball
RIGHT,BACK,77.8,83.09,66.72,0.3607,0.203,0.5075,0.4166,0.322,74.29,knuckle_ball
RIGHT,BACK,69.67,78.41,66.05,0.3352,0.1708,0.4384,0.3618,0.3511,74.92,knuckle_ball
RIGHT,BACK,55.51,55.31,43.38,0.2377,0.0563,0.2438,0.1221,0.4405,79.3,knuckle_ball
RIGHT,BACK,61.2,65.6,44.94,0.223,0.0478,0.2399,0.1596,0.4328,79.29,knuckle_ball
RIGHT,BACK,24.75,10.63,1.12,0.1138,0.1244,0.0609,0.218,0.4904,84.85,knuckle_ball
RIGHT,BACK,22.8,9.37,1.09,0.0821,0.1128,0.0549,0.2188,0.4964,84.57,knuckle_ball
RIGHT,BACK,18.66,8.03,2.12,0.1316,0.2165,0.1251,0.2216,0.4626,88.2,knuckle_ball
RIGHT,BACK,18.94,8.57,2.2,0.1124,0.1791,0.0796,0.2185,0.4849,88.2,knuckle_ball
RIGHT,BACK,21.7,9.91,2.98,0.094,0.162,0.1105,0.2352,0.469,88.31,knuckle_ball
RIGHT,BACK,15.37,4.25,9.71,0.3147,0.2488,0.099,0.2928,0.5166,84.67,knuckle_ball
RIGHT,BACK,19.02,3.03,9.35,0.324,0.2378,0.1178,0.2895,0.5148,84.53,knuckle_ball
RIGHT,BACK,16.9,2.37,7.63,0.3198,0.2447,0.0849,0.2804,0.5182,85.4,knuckle_ball
RIGHT,BACK,17.75,2.56,10.49,0.3136,0.2262,0.1045,0.2921,0.5209,84.73,knuckle_ball
RIGHT,BACK,163.62,167.36,44.97,0.5322,0.6938,0.6538,0.8732,0.9867,86.17,knuckle_ball
RIGHT,BACK,161.65,166.36,41.03,0.5618,0.6509,0.6731,0.8747,0.9821,86.72,knuckle_ball
RIGHT,BACK,161.9,172.0,38.08,0.5529,0.5701,0.6619,0.934,0.9649,85.64,knuckle_ball
RIGHT,BACK,160.51,177.73,22.05,0.5489,0.4895,0.6293,1.0534,1.0817,84.28,knuckle_ball
RIGHT,BACK,19.97,5.93,3.98,0.2098,0.2508,0.0772,0.2295,0.5682,83.87,knuckle_ball
RIGHT,BACK,89.54,59.88,34.48,0.317,0.0851,0.256,0.0764,0.5378,68.25,knuckle_ball
RIGHT,BACK,86.82,65.11,35.91,0.3124,0.0567,0.3487,0.1127,0.5142,68.06,knuckle_ball
RIGHT,BACK,86.37,65.11,35.44,0.3067,0.0817,0.252,0.1155,0.5409,68.03,knuckle_ball
RIGHT,BACK,87.65,65.16,32.68,0.3007,0.0651,0.3652,0.1218,0.4896,68.59,knuckle_ball
RIGHT,BACK,92.72,62.39,32.18,0.3247,0.0562,0.3808,0.11,0.4905,68.28,knuckle_ball
RIGHT,BACK,93.88,69.56,32.12,0.2972,0.1188,0.2624,0.135,0.5563,68.15,knuckle_ball
RIGHT,BACK,93.74,69.08,35.98,0.2695,0.0198,0.2577,0.112,0.5483,68.9,knuckle_ball
RIGHT,BACK,93.77,74.98,35.7,0.2715,0.0457,0.2729,0.1682,0.5203,69.03,knuckle_ball
RIGHT,BACK,95.66,78.36,36.25,0.2821,0.0167,0.2961,0.1468,0.5209,68.56,knuckle_ball
RIGHT,BACK,93.89,78.88,34.87,0.2725,0.0454,0.2614,0.1712,0.5359,68.67,knuckle_ball
RIGHT,BACK,98.6,76.54,33.0,0.3077,0.1009,0.2417,0.1904,0.5539,69.24,knuckle_ball
RIGHT,BACK,52.61,44.3,47.52,0.1816,0.1427,0.2467,0.0325,0.3676,86.26,knuckle_ball
RIGHT,BACK,52.01,45.07,49.76,0.1827,0.1625,0.2244,0.0233,0.4032,86.72,knuckle_ball
RIGHT,BACK,39.65,28.03,30.24,0.1954,0.1896,0.2336,0.0759,0.3869,89.44,knuckle_ball
RIGHT,BACK,41.88,29.52,34.08,0.2348,0.2465,0.2419,0.0629,0.3973,88.66,knuckle_ball
RIGHT,BACK,19.06,10.8,4.31,0.1141,0.1627,0.0623,0.2134,0.4739,85.03,knuckle_ball
RIGHT,BACK,8.16,22.62,36.18,0.1927,0.1822,0.3024,0.4474,0.4848,88.16,knuckle_ball
RIGHT,BACK,11.87,26.48,39.6,0.1886,0.1748,0.3036,0.4577,0.4773,87.68,knuckle_ball
RIGHT,BACK,9.03,21.86,34.6,0.2112,0.1605,0.3106,0.4587,0.4824,87.84,knuckle_ball
RIGHT,BACK,112.33,112.59,70.04,0.5918,0.151,0.4633,0.7456,0.5318,87.65,knuckle_ball
RIGHT,BACK,95.77,106.08,68.49,0.519,0.1339,0.3959,0.7054,0.5294,87.47,knuckle_ball
RIGHT,BACK,80.75,89.95,61.24,0.4959,0.1134,0.387,0.6679,0.5445,88.14,knuckle_ball
RIGHT,BACK,81.93,93.7,66.26,0.3963,0.1039,0.3493,0.6216,0.4559,88.04,knuckle_ball
RIGHT,BACK,107.43,107.87,65.54,0.5539,0.1861,0.4282,0.6772,0.4493,88.52,knuckle_ball
RIGHT,BACK,42.79,70.18,54.45,0.3781,0.1201,0.3294,0.5572,0.525,82.02,knuckle_ball
RIGHT,BACK,46.06,86.89,59.43,0.3261,0.1007,0.3659,0.5971,0.4946,83.06,knuckle_ball
RIGHT,BACK,69.21,71.74,76.59,0.801,0.4091,0.4156,0.5122,0.572,71.87,knuckle_ball
RIGHT,BACK,64.64,65.2,73.16,0.8945,0.4794,0.4223,0.53,0.5836,72.48,knuckle_ball
RIGHT,BACK,76.31,76.02,84.03,0.8881,0.4801,0.4254,0.5261,0.5382,74.28,knuckle_ball
RIGHT,BACK,61.72,60.08,67.74,0.8986,0.468,0.4309,0.5239,0.5659,77.04,knuckle_ball
RIGHT,BACK,69.95,63.78,71.26,0.8653,0.4574,0.4164,0.4823,0.4692,78.43,knuckle_ball
RIGHT,BACK,70.29,77.53,88.26,0.928,0.4877,0.442,0.5216,0.4575,76.37,knuckle_ball
RIGHT,BACK,69.36,69.79,81.85,0.8736,0.4629,0.4147,0.5127,0.5029,76.25,knuckle_ball
RIGHT,BACK,74.18,73.39,89.05,0.9001,0.468,0.4397,0.533,0.4881,75.92,knuckle_ball
RIGHT,BACK,78.85,84.82,97.29,0.9369,0.4806,0.462,0.5722,0.4962,76.89,knuckle_ball
RIGHT,BACK,75.65,77.14,92.57,0.9105,0.4699,0.444,0.5638,0.5303,77.19,knuckle_ball
RIGHT,BACK,69.82,70.64,82.9,0.8928,0.4742,0.4217,0.5068,0.4801,77.11,knuckle_ball
RIGHT,BACK,76.02,76.87,91.18,0.9044,0.4721,0.4409,0.5552,0.5042,75.52,knuckle_ball
RIGHT,BACK,70.03,73.78,87.51,0.9083,0.4819,0.4292,0.5289,0.5003,75.57,knuckle_ball
RIGHT,BACK,75.97,80.2,89.61,0.9418,0.5005,0.4488,0.4952,0.4487,75.39,knuckle_ball
RIGHT,BACK,77.98,82.95,92.4,0.9091,0.4475,0.4711,0.5267,0.4764,75.78,knuckle_ball
RIGHT,BACK,8.08,34.03,46.4,0.2501,0.1669,0.3218,0.5788,0.4293,85.07,knuckle_ball
RIGHT,BACK,7.07,25.62,44.67,0.1658,0.1489,0.244,0.4477,0.441,86.71,knuckle_ball
RIGHT,BACK,14.21,33.56,49.05,0.1987,0.1607,0.3207,0.5012,0.423,86.63,knuckle_ball
RIGHT,BACK,6.79,25.57,45.26,0.1825,0.1592,0.2615,0.4614,0.4342,86.71,knuckle_ball
RIGHT,BACK,7.01,23.04,37.1,0.1721,0.1941,0.2358,0.408,0.4144,87.45,knuckle_ball
RIGHT,BACK,6.01,23.27,44.46,0.1986,0.1679,0.2583,0.4421,0.4417,86.32,knuckle_ball
RIGHT,BACK,8.87,25.11,45.25,0.1843,0.1788,0.2477,0.4387,0.4278,86.05,knuckle_ball
RIGHT,BACK,16.42,31.78,48.3,0.1736,0.2028,0.2874,0.4655,0.4199,86.29,knuckle_ball
RIGHT,BACK,17.72,31.49,46.53,0.1894,0.1875,0.3093,0.457,0.418,86.05,knuckle_ball
RIGHT,BACK,12.82,31.73,46.55,0.2265,0.1694,0.3268,0.4906,0.4203,86.03,knuckle_ball
RIGHT,BACK,9.79,27.98,50.18,0.197,0.1787,0.2994,0.4367,0.4086,85.49,knuckle_ball
RIGHT,BACK,14.03,31.09,48.73,0.2075,0.2011,0.3359,0.4476,0.4146,85.49,knuckle_ball
RIGHT,BACK,16.05,37.74,51.14,0.2111,0.2061,0.3468,0.4886,0.415,85.42,knuckle_ball
RIGHT,BACK,8.28,26.37,45.57,0.2016,0.1982,0.2834,0.452,0.4598,82.13,knuckle_ball
RIGHT,BACK,11.75,29.35,46.79,0.1804,0.2189,0.2879,0.4623,0.466,81.61,knuckle_ball
RIGHT,BACK,11.21,27.38,43.89,0.267,0.2227,0.2704,0.4347,0.458,78.65,knuckle_ball
RIGHT,BACK,18.05,31.94,44.21,0.2551,0.2305,0.2781,0.4123,0.4584,79.35,knuckle_ball
RIGHT,BACK,18.88,33.36,50.03,0.253,0.2215,0.2885,0.4397,0.4414,78.71,knuckle_ball
RIGHT,BACK,19.74,33.64,49.57,0.2618,0.2246,0.2857,0.4436,0.4559,78.05,knuckle_ball
RIGHT,BACK,16.21,30.25,48.05,0.2988,0.2217,0.2703,0.4297,0.4573,78.55,knuckle_ball
RIGHT,BACK,13.59,28.35,42.87,0.257,0.2456,0.2666,0.4152,0.4553,79.0,knuckle_ball
RIGHT,BACK,13.59,28.44,43.5,0.2697,0.2345,0.2741,0.4303,0.4788,78.52,knuckle_ball
RIGHT,BACK,16.39,30.55,47.5,0.2766,0.2111,0.2849,0.4374,0.4464,78.08,knuckle_ball
RIGHT,BACK,14.86,27.72,42.7,0.2503,0.2125,0.2756,0.4127,0.4507,78.78,knuckle_ball
RIGHT,BACK,16.49,33.16,43.13,0.2481,0.2207,0.2362,0.372,0.4536,77.31,knuckle_ball
RIGHT,BACK,11.29,4.91,15.29,0.378,0.0707,0.4213,0.5532,0.6836,84.47,knuckle_ball
RIGHT,BACK,10.34,2.52,10.35,0.4032,0.0805,0.3973,0.5651,0.6987,84.09,knuckle_ball
RIGHT,BACK,3.05,9.73,18.62,0.3688,0.1249,0.3923,0.5494,0.6759,85.12,knuckle_ball
RIGHT,BACK,1.75,8.96,16.94,0.319,0.1015,0.3316,0.5408,0.6758,84.62,knuckle_ball
RIGHT,BACK,0.98,11.08,20.11,0.3667,0.0866,0.3541,0.5381,0.6538,85.04,knuckle_ball
RIGHT,BACK,9.17,3.79,4.11,0.3471,0.0706,0.3537,0.5236,0.6747,82.81,knuckle_ball
RIGHT,BACK,9.69,4.26,4.88,0.3519,0.0749,0.3424,0.5324,0.6902,83.29,knuckle_ball
RIGHT,BACK,10.44,5.21,0.65,0.3546,0.042,0.3665,0.561,0.722,83.29,knuckle_ball
RIGHT,BACK,9.57,2.61,9.08,0.3609,0.0535,0.3512,0.5133,0.6315,82.61,knuckle_ball
RIGHT,BACK,0.93,15.07,69.36,0.2518,0.012,0.2584,0.4845,0.4549,89.31,knuckle_ball
RIGHT,BACK,1.22,15.6,65.0,0.2367,0.022,0.2587,0.5474,0.4465,89.93,knuckle_ball
RIGHT,BACK,1.27,14.44,59.77,0.303,0.0251,0.2935,0.6321,0.4411,89.76,knuckle_ball
RIGHT,BACK,1.38,14.33,75.13,0.2469,0.0195,0.2645,0.5485,0.4566,89.32,knuckle_ball
RIGHT,BACK,1.05,11.73,74.2,0.2309,0.0448,0.2571,0.5409,0.4459,89.98,knuckle_ball
RIGHT,BACK,0.36,10.61,58.77,0.2222,0.0671,0.2594,0.5743,0.4335,89.98,knuckle_ball
RIGHT,BACK,1.97,5.87,71.92,0.2256,0.0345,0.2512,0.5616,0.4635,89.41,knuckle_ball
RIGHT,BACK,0.24,10.65,62.66,0.25,0.0689,0.2897,0.5784,0.4638,89.82,knuckle_ball
RIGHT,BACK,0.62,12.54,59.44,0.197,0.0605,0.257,0.5762,0.4446,89.57,knuckle_ball
RIGHT,BACK,1.88,11.12,60.41,0.2247,0.0364,0.2533,0.5344,0.4595,89.38,knuckle_ball
RIGHT,BACK,0.79,11.51,62.99,0.2336,0.0508,0.2762,0.5385,0.4575,89.34,knuckle_ball
RIGHT,BACK,0.19,8.13,51.65,0.1751,0.1844,0.3434,0.4504,0.4768,89.48,knuckle_ball
RIGHT,BACK,3.46,20.55,96.16,0.1469,0.1546,0.2837,0.3135,0.465,88.93,knuckle_ball
RIGHT,BACK,58.93,88.38,71.6,0.2034,0.2065,0.2226,0.4,0.3326,81.25,knuckle_ball
RIGHT,BACK,130.01,97.8,51.49,0.6638,0.0798,0.6429,0.7111,0.4468,88.21,knuckle_ball
RIGHT,BACK,93.98,65.85,55.63,0.5307,0.0919,0.561,0.6121,0.4347,88.88,knuckle_ball
RIGHT,BACK,34.99,43.43,45.67,0.334,0.1253,0.4521,0.5594,0.4857,89.42,knuckle_ball
RIGHT,BACK,14.15,4.38,31.32,0.3513,0.0854,0.4021,0.544,0.4883,87.23,knuckle_ball
RIGHT,BACK,10.33,25.56,39.82,0.3348,0.1371,0.4226,0.5838,0.5379,86.59,knuckle_ball
RIGHT,BACK,8.39,26.51,37.54,0.3534,0.1213,0.4439,0.5853,0.5437,87.62,knuckle_ball
RIGHT,BACK,27.18,25.92,38.86,0.438,0.0628,0.4638,0.6156,0.5375,87.21,knuckle_ball
RIGHT,BACK,13.42,24.44,38.55,0.4069,0.0949,0.4662,0.5639,0.5165,87.86,knuckle_ball
RIGHT,BACK,16.37,36.15,40.38,0.4151,0.1008,0.4695,0.6207,0.5305,87.06,knuckle_ball
RIGHT,BACK,0.16,30.36,37.35,0.3583,0.0776,0.3981,0.5789,0.5401,87.75,knuckle_ball
RIGHT,BACK,10.0,26.94,38.28,0.3349,0.1389,0.4275,0.5702,0.5184,87.49,knuckle_ball
RIGHT,BACK,14.31,27.17,38.19,0.3365,0.1242,0.4395,0.5936,0.5217,87.5,knuckle_ball
RIGHT,BACK,6.52,22.85,35.47,0.2888,0.1313,0.3758,0.5368,0.5158,87.16,knuckle_ball
RIGHT,BACK,18.21,28.08,36.24,0.3819,0.1041,0.4443,0.557,0.5148,86.79,knuckle_ball
RIGHT,BACK,7.43,29.21,37.81,0.3766,0.0867,0.4486,0.5405,0.5052,86.88,knuckle_ball
RIGHT,BACK,83.35,85.22,59.17,0.7127,0.3171,0.4255,0.5791,0.5366,78.11,knuckle_ball
RIGHT,BACK,24.26,12.69,1.17,0.0526,0.078,0.0674,0.2879,0.4394,87.06,knuckle_ball
RIGHT,BACK,29.21,19.6,2.15,0.1294,0.1896,0.1159,0.2957,0.4086,86.75,knuckle_ball
RIGHT,BACK,37.59,46.48,2.2,0.1775,0.2485,0.2752,0.5032,0.4213,86.8,knuckle_ball
RIGHT,BACK,35.81,27.85,0.96,0.1756,0.2126,0.2011,0.4204,0.4191,86.86,knuckle_ball
RIGHT,BACK,32.26,33.4,1.88,0.1573,0.2106,0.1735,0.4308,0.4095,86.63,knuckle_ball
RIGHT,BACK,20.53,10.56,0.29,0.1098,0.1461,0.0552,0.2973,0.426,87.01,knuckle_ball
RIGHT,BACK,19.08,6.62,0.82,0.1174,4.1182,4.1319,4.3355,4.1459,87.27,knuckle_ball
RIGHT,BACK,131.1,32.84,14.86,0.5427,0.2783,0.3135,0.3088,0.6488,77.07,knuckle_ball
RIGHT,BACK,143.6,121.78,15.68,0.6828,0.294,0.4039,0.3763,0.5869,77.73,knuckle_ball
RIGHT,BACK,19.42,32.76,55.97,0.2453,0.2031,0.2331,0.4173,0.3966,75.37,knuckle_ball
RIGHT,BACK,23.22,35.85,49.69,0.2162,0.2126,0.2814,0.3667,0.3832,76.89,knuckle_ball
RIGHT,BACK,27.44,39.81,49.47,0.2014,0.2173,0.2854,0.4052,0.3883,77.98,knuckle_ball
RIGHT,BACK,22.94,45.36,48.6,0.255,0.2171,0.304,0.5175,0.3756,77.58,knuckle_ball
RIGHT,BACK,24.41,59.35,51.05,0.2406,0.1947,0.2777,0.5376,0.4057,77.6,knuckle_ball
RIGHT,BACK,25.44,48.59,56.17,0.22,0.2432,0.2582,0.4545,0.3588,75.97,knuckle_ball
RIGHT,BACK,32.9,44.76,52.97,0.1863,0.2325,0.2962,0.3494,0.3181,76.24,knuckle_ball
RIGHT,BACK,2.82,26.42,39.83,0.2652,0.2038,0.3968,0.4501,0.4096,79.28,knuckle_ball
RIGHT,BACK,8.56,35.02,50.02,0.3396,0.2079,0.4587,0.5003,0.4297,78.14,knuckle_ball
RIGHT,BACK,103.98,115.26,43.73,0.3546,0.0875,0.4052,0.3274,0.5563,89.25,knuckle_ball
RIGHT,BACK,109.37,134.53,47.21,0.3692,0.1952,0.5225,0.5496,0.442,89.68,knuckle_ball
RIGHT,BACK,104.16,105.0,50.27,0.342,0.0948,0.4005,0.3239,0.5185,89.64,knuckle_ball
RIGHT,BACK,157.41,104.49,58.8,0.8412,0.2154,0.986,0.4381,0.3238,85.93,knuckle_ball
RIGHT,BACK,146.32,119.94,60.58,0.7079,0.2852,0.9578,0.6022,0.25,86.74,knuckle_ball
RIGHT,BACK,155.03,118.76,58.11,0.8095,0.1911,0.9591,0.5167,0.3222,86.08,knuckle_ball
RIGHT,BACK,107.12,106.73,58.64,0.4721,0.2498,0.6964,0.5075,0.2789,85.39,knuckle_ball
RIGHT,BACK,99.29,101.96,58.36,0.3977,0.2367,0.6054,0.4816,0.2991,85.58,knuckle_ball
RIGHT,BACK,113.09,111.1,62.05,0.5108,0.056,0.5451,0.3183,0.4982,84.99,knuckle_ball
RIGHT,BACK,100.95,107.08,58.5,0.3692,0.1004,0.4648,0.3636,0.4263,85.47,knuckle_ball
RIGHT,BACK,91.76,92.48,97.47,0.6694,0.3758,0.3708,0.5471,0.5282,54.4,knuckle_ball
RIGHT,BACK,149.88,116.71,116.27,0.8498,0.4263,0.4708,0.5904,0.475,68.96,knuckle_ball
RIGHT,BACK,154.01,116.51,104.99,0.9149,0.4955,0.4917,0.5929,0.4521,69.42,knuckle_ball
RIGHT,BACK,135.99,85.39,81.9,0.7148,0.2751,0.4589,0.5196,0.4949,74.31,knuckle_ball
RIGHT,BACK,142.86,85.77,98.93,0.7168,0.2572,0.4805,0.5053,0.5305,74.78,knuckle_ball
RIGHT,BACK,98.3,97.76,48.68,0.4534,0.2726,0.6807,0.4681,0.2907,80.23,knuckle_ball
RIGHT,BACK,103.96,101.31,55.56,0.4571,0.2599,0.6992,0.5087,0.3331,78.27,knuckle_ball
RIGHT,BACK,105.18,114.02,62.96,0.4929,0.0704,0.4564,0.2133,0.5721,77.83,knuckle_ball
RIGHT,BACK,107.22,114.16,67.27,0.5078,0.0578,0.4775,0.2235,0.5486,77.56,knuckle_ball
RIGHT,BACK,162.56,160.59,112.51,0.4323,0.0966,0.4463,0.573,0.6177,78.86,knuckle_ball
RIGHT,BACK,81.98,78.84,85.16,0.381,0.2236,0.3565,0.4176,0.464,63.54,knuckle_ball
RIGHT,BACK,1.13,25.25,40.47,0.3592,0.2634,0.2356,0.4455,0.4115,74.94,knuckle_ball
RIGHT,BACK,87.42,107.37,29.41,0.3449,0.1958,0.1499,0.2851,0.612,89.97,knuckle_ball
RIGHT,BACK,91.25,102.85,30.45,0.338,0.1896,0.1604,0.2498,0.5824,89.55,knuckle_ball
RIGHT,BACK,88.69,93.35,28.01,0.3552,0.2172,0.1388,0.2664,0.5818,89.86,knuckle_ball
RIGHT,BACK,82.26,106.53,29.63,0.3494,0.2049,0.146,0.2715,0.6037,89.56,knuckle_ball
RIGHT,BACK,93.28,63.9,54.07,0.6457,0.3908,0.3154,0.4243,0.467,72.52,knuckle_ball
RIGHT,BACK,126.47,71.53,67.58,0.4972,0.3097,0.3569,0.4344,0.4447,71.79,knuckle_ball
RIGHT,BACK,127.04,68.71,61.02,0.6147,0.3421,0.3472,0.4092,0.4467,72.31,knuckle_ball
RIGHT,BACK,131.72,62.97,56.51,0.5161,0.2896,0.3209,0.3879,0.4559,73.5,knuckle_ball
RIGHT,BACK,134.07,72.21,60.11,0.5939,0.3358,0.3574,0.4234,0.4326,73.12,knuckle_ball
RIGHT,BACK,133.23,80.43,63.8,0.5544,0.3145,0.3304,0.4349,0.4456,73.11,knuckle_ball
RIGHT,BACK,130.77,82.06,61.67,0.5162,0.2834,0.3428,0.4362,0.4349,73.29,knuckle_ball
RIGHT,BACK,122.12,45.33,11.48,0.4246,0.1132,0.3164,0.2931,0.5272,86.43,knuckle_ball
RIGHT,BACK,115.16,44.76,11.48,0.3978,0.1318,0.2718,0.2834,0.5328,86.21,knuckle_ball
RIGHT,BACK,114.29,47.98,9.34,0.3601,0.1221,0.2441,0.2656,0.5452,85.79,knuckle_ball
RIGHT,BACK,106.93,44.52,9.19,0.3424,0.1157,0.233,0.2781,0.5394,86.41,knuckle_ball
RIGHT,BACK,65.44,32.35,22.94,0.2433,0.0585,0.191,0.0857,0.5261,77.89,knuckle_ball
RIGHT,BACK,115.74,96.71,57.45,0.5529,0.1466,0.4668,0.2756,0.6493,80.49,knuckle_ball
RIGHT,BACK,150.59,107.56,59.03,0.8594,0.0884,0.8242,0.3811,0.58,78.9,knuckle_ball
RIGHT,BACK,90.78,96.09,55.4,0.3675,0.0191,0.3489,0.2734,0.6251,76.86,knuckle_ball
RIGHT,BACK,94.68,92.86,59.13,0.4357,0.0202,0.4317,0.3279,0.5468,75.89,knuckle_ball
RIGHT,BACK,119.61,89.61,2.08,0.5528,0.2431,0.311,0.3323,0.6202,86.5,knuckle_ball
RIGHT,BACK,119.41,116.46,11.62,0.4813,0.1481,0.3337,0.3867,0.5383,86.27,knuckle_ball
RIGHT,BACK,114.77,126.75,35.38,0.4759,0.1163,0.4866,0.2159,0.783,82.61,knuckle_ball
RIGHT,BACK,145.46,139.42,107.05,0.5615,0.3635,0.3465,0.6053,0.3575,68.08,knuckle_ball
RIGHT,BACK,142.83,138.38,109.36,0.5425,0.3584,0.3438,0.5911,0.3502,68.5,knuckle_ball
RIGHT,BACK,148.66,139.71,91.9,0.5007,0.2981,0.3272,0.5802,0.4389,70.05,knuckle_ball
RIGHT,BACK,145.36,138.38,96.47,0.4616,0.3122,0.3414,0.5718,0.3873,70.65,knuckle_ball
RIGHT,BACK,155.04,127.84,79.11,0.4525,0.1986,0.4072,0.5749,0.4375,75.12,knuckle_ball
RIGHT,BACK,131.27,169.91,31.37,0.4026,0.1668,0.2627,0.5161,0.6871,77.56,knuckle_ball
RIGHT,BACK,141.01,165.72,31.26,0.3993,0.1778,0.3153,0.551,0.7221,77.29,knuckle_ball
RIGHT,BACK,125.63,168.68,27.85,0.3631,0.1237,0.3089,0.5241,0.7439,77.47,knuckle_ball
RIGHT,BACK,137.91,178.7,34.92,0.487,0.1384,0.35,0.4661,0.5228,82.7,knuckle_ball
RIGHT,BACK,131.39,178.85,39.81,0.3983,0.0798,0.3226,0.4492,0.5138,82.68,knuckle_ball
RIGHT,BACK,133.99,175.06,54.62,0.3509,0.0904,0.3211,0.4504,0.4752,83.16,knuckle_ball
RIGHT,BACK,130.38,175.49,47.51,0.3538,0.0503,0.3059,0.4477,0.5316,82.04,knuckle_ball
RIGHT,BACK,130.05,179.1,48.56,0.4041,0.1,0.3042,0.4382,0.5085,82.1,knuckle_ball
RIGHT,BACK,18.4,7.5,21.92,0.1949,0.1726,0.1964,0.294,0.446,80.04,knuckle_ball
RIGHT,BACK,16.16,10.54,25.53,0.204,0.2238,0.221,0.313,0.4337,79.67,knuckle_ball
RIGHT,BACK,20.56,5.85,20.21,0.2234,0.2376,0.1932,0.3023,0.4828,79.89,knuckle_ball
RIGHT,BACK,17.49,5.75,22.43,0.1996,0.215,0.1462,0.2881,0.4486,79.63,knuckle_ball
RIGHT,BACK,23.72,0.26,15.39,0.1845,0.1176,0.167,0.2903,0.4839,79.95,knuckle_ball
RIGHT,BACK,143.86,174.52,33.11,0.5962,0.1951,0.4012,0.5372,0.5274,89.25,knuckle_ball
RIGHT,BACK,154.34,178.27,34.32,0.7225,0.2556,0.4678,0.7076,0.5622,88.68,knuckle_ball
RIGHT,BACK,155.02,178.19,32.58,0.6628,0.1984,0.4644,0.6446,0.5551,89.04,knuckle_ball
